propietario_noun	proprietário_noun
esclavitud_noun	escravidão_noun
camp_propernoun	camp_propernoun
promesa_noun	promessa_noun
asincrónico_adjective	assincrônico_adjective
obrar_verb	fazer_verb
electrónico_adjective	eletrónico_adjective
hembra_noun	fêmea_noun
audición_noun	audição_noun
reclamación_noun	reclamação_noun
aquel_pronoun	aquele_pronoun
aquel_demonstrativepronoun	aquele_demonstrativepronoun
cartesiano_adjective	cartesiano_adjective
calcuta_propernoun	calcutá_propernoun
históricamente_adverb	historicamente_adverb
al-menos_subordinatingconjunction	ao-menos_subordinatingconjunction
serpiente_noun	serpente_noun
sucumbir_verb	sucumbir_verb
ciudad-del-cabo_propernoun	cidade-do-cabo_propernoun
en-su-caso_adverb	se-for-o-caso_adverb
reuters_propernoun	reuters_propernoun
bailarín_noun	bailarino_noun
exploración_noun	exploração_noun
decir_verb	dizer_verb
confederación_noun	confederação_noun
puñalada_noun	facada_noun
abominablemente_adverb	abominavelmente_adverb
atrocidad_noun	atrocidade_noun
sobral_propernoun	sobral_propernoun
corrêa_propernoun	corrêa_propernoun
conllevar_verb	implicar_verb
tamaño_noun	tamanho_noun
multiplicador_noun	multiplicador_noun
francés_adjective	francês_adjective
inciso_adjective	inciso_adjective
decreciente_adjective	decrescente_adjective
mecanizado_noun	usinagem_noun
procesión_noun	procissão_noun
perpetuo_adjective	perpétuo_adjective
trazador_noun	plotadora_noun
horta_propernoun	horta_propernoun
sumisamente_adverb	submissamente_adverb
recalcular_verb	recalcular_verb
fondo_noun	fundo_noun
anteayer_adverb	anteontem_adverb
insulsamente_adverb	insossamente_adverb
a-pecho-descubierto_adverb	de-peito-aberto_adverb
llegada_noun	chegada_noun
preventa_noun	pré-venda_noun
proceso_noun	processo_noun
invitar_verb	convidar_verb
caballo_noun	cavalo_noun
alzar_verb	alçar_verb
coherencia_noun	coerência_noun
afiliadamente_adverb	filiadamente_adverb
temporalmente_adverb	temporariamente_adverb
inaplicablemente_adverb	inaplicavelmente_adverb
borrosamente_adverb	imprecisamente_adverb
vilanova_propernoun	vilanova_propernoun
prohibición_noun	proibição_noun
demás_adjective	demais_adjective
nicolas_propernoun	nicolas_propernoun
sordo_adjective	surdo_adjective
alcohólicamente_adverb	alcoolicamente_adverb
marinero_noun	marinheiro_noun
contracción_noun	contracção_noun
correspondientemente_adverb	correspondentemente_adverb
personalización_noun	personalização_noun
cizaña_noun	discórdia_noun
despierto_adjective	acordado_adjective
subnutrido_adjective	subnutrido_adjective
hedor_noun	fedor_noun
mayoritariamente_adverb	maioritariamente_adverb
admirablemente_adverb	admiravelmente_adverb
reparación_noun	reparo_noun
regla_noun	regra_noun
laietana_propernoun	laietana_propernoun
incorrecto_adjective	incorrecto_adjective
pálidamente_adverb	palidamente_adverb
batallón_noun	batalhão_noun
defraudador_adjective	fraudador_adjective
inflación_noun	inflação_noun
pitton_propernoun	pitton_propernoun
ofertante_noun	ofertante_noun
adaptable_adjective	adaptável_adjective
pronóstico_noun	prognóstico_noun
factiblemente_adverb	viavelmente_adverb
formulario_noun	formulário_noun
solaz_propernoun	solaz_propernoun
hotelero_adjective	hoteleiro_adjective
inexperiencia_noun	inexperiência_noun
pozuelo-de-alarcón_propernoun	pozuelo-de-alarcón_propernoun
aptitud_noun	aptidão_noun
listado_noun	listagem_noun
ramalho_propernoun	ramalho_propernoun
compresa_noun	compressa_noun
periférico_adjective	periférico_adjective
estricto_adjective	estrito_adjective
bello_adjective	belo_adjective
dirección_noun	directoria_noun
estatutario_adjective	estatutário_adjective
ordenador_noun	computador_noun
dispersión_noun	dispersão_noun
infancia_noun	infância_noun
impropio_adjective	impróprio_adjective
ochenta_numeral	oitenta_numeral
quebrar_verb	avariar_verb
macro_noun	macro_noun
ondine_propernoun	ondine_propernoun
adyacente_adjective	adjacente_adjective
contenido_noun	conteúdo_noun
naturaleza_noun	natureza_noun
documental_adjective	documentário_adjective
sobrevivir_verb	sobreviver_verb
indiscutiblemente_adverb	indiscutivelmente_adverb
vosotros_pronoun	vós_pronoun
equipaje_noun	bagagem_noun
en-las-navidades_adverb	no-natal_adverb
paradoja_noun	paradoxo_noun
caja-madrid_propernoun	caja-madrid_propernoun
interpretación_noun	interpretação_noun
subproducto_noun	subproduto_noun
monitorizar_verb	monitorar_verb
biológicamente_adverb	biologicamente_adverb
verificador_adjective	verificador_adjective
sinónimamente_adverb	sinonimamente_adverb
bombero_noun	bombeiro_noun
engañoso_adjective	enganoso_adjective
moto_noun	mota_noun
acento_noun	sotaque_noun
orey_propernoun	orey_propernoun
abstracto_adjective	abstrato_adjective
conmutar_verb	comutar_verb
rentable_adjective	rentável_adjective
helena_propernoun	helena_propernoun
tempranamente_adverb	cedo_adverb
alquiler_noun	aluguer_noun
convenir_verb	convir_verb
señalador_adjective	assinalador_adjective
controversia_noun	controvérsia_noun
advertencia_noun	advertência_noun
probar_verb	testar_verb
alga_noun	alga_noun
arroios_propernoun	arroios_propernoun
cena_noun	ceia_noun
caminar_verb	caminhar_verb
respetar_verb	respeitar_verb
perjudicar_verb	prejudicar_verb
burlonamente_adverb	zombadoramente_adverb
catherine_propernoun	catherine_propernoun
negatividad_noun	negatividade_noun
gas_noun	gás_noun
vih_noun	hiv_noun
doblaje_noun	dobragem_noun
burocráticamente_adverb	burocraticamente_adverb
complejo_adjective	complexo_adjective
precaución_noun	precaução_noun
prolongación_noun	prolongamento_noun
cobro_noun	cobrança_noun
sistematizar_verb	sistematizar_verb
coruña_propernoun	corunha_propernoun
incineración_noun	incineração_noun
marvão_propernoun	marvão_propernoun
indomablemente_adverb	indomavelmente_adverb
liderato_noun	liderança_noun
cacia_propernoun	cacia_propernoun
sutilmente_adverb	subtilmente_adverb
reflejar_verb	refletir_verb
activista_adjective	ativista_adjective
sensibilidad_noun	sensibilidade_noun
vencimiento_noun	vencimento_noun
erróneamente_adverb	erroneamente_adverb
botella_noun	garrafa_noun
bisiestamente_adverb	bissextamente_adverb
dimitir_verb	demitir_verb
zoonosis_noun	zoonose_noun
austria_propernoun	áustria_propernoun
cip_noun	cip_noun
encuadramiento_noun	enquadramento_noun
muñeco_noun	boneco_noun
llamamiento_noun	apelo_noun
operario_noun	funcionário_noun
imbécilmente_adverb	imbecilmente_adverb
saludar_verb	saudar_verb
pliego-de-condiciones_noun	edital_noun
ni-rastro_adverb	nem-sinal_adverb
cesar_verb	cessar_verb
instalador_noun	instalador_noun
vario_determiner	vário_determiner
repositorio_noun	repositório_noun
enamorar_verb	apaixonar_verb
rubio_adjective	loiro_adjective
movilización_noun	mobilização_noun
florecer_verb	florescer_verb
makkah_propernoun	makkah_propernoun
obligaciones-del-estado_noun	ot_noun
imperturbablemente_adverb	imperturbavelmente_adverb
apreciablemente_adverb	apreciavelmente_adverb
olla-a-presión_noun	panela-de-pressão_noun
patrullar_verb	patrulhar_verb
igae_propernoun	igae_propernoun
aterrizaje_noun	aterragem_noun
hangseng_propernoun	hangseng_propernoun
portucel_propernoun	portucel_propernoun
humanitario_adjective	humanitário_adjective
debajo_adverb	embaixo_adverb
casa-de-campo_noun	sítio_noun
electrónicamente_adverb	eletronicamente_adverb
linda_propernoun	linda_propernoun
restricción_noun	restrição_noun
preocupación_noun	preocupação_noun
después_adverb	depois_adverb
bahía_noun	baía_noun
sección_noun	secção_noun
asombrar_verb	assombrar_verb
tener_verb	ter_verb
castidad_noun	castidade_noun
expresar_verb	exprimir_verb
peor_adjective	pior_adjective
destructoramente_adverb	destruidoramente_adverb
crear_verb	criar_verb
indirecta_noun	indireta_noun
excepción_noun	excepção_noun
gemir_verb	gemer_verb
enfermería_noun	enfermagem_noun
anfitrión_noun	anfitrião_noun
preparación_noun	preparação_noun
hoja-de-cálculo_noun	planilha_noun
rebanada_noun	fatia_noun
cronológicamente_adverb	cronologicamente_adverb
otan_propernoun	nato_propernoun
opción_noun	opção_noun
cadena_noun	corrente_noun
cumplimentar_verb	preencher_verb
inequívoco_adjective	inequívoco_adjective
impresionantemente_adverb	impressionantemente_adverb
carné-de-identidad_noun	carteira-de-identidade_noun
pasaje_noun	passagem_noun
reestructuración_noun	reestruturação_noun
valongo_propernoun	valongo_propernoun
arresto_noun	detenção_noun
maravilla_noun	maravilha_noun
sever_propernoun	sever_propernoun
renuncia_noun	renúncia_noun
espolvorear_verb	polvilhar_verb
sarmento_propernoun	sarmento_propernoun
alba_propernoun	alba_propernoun
orina_noun	urina_noun
paraíba_propernoun	paraíba_propernoun
ponzi_propernoun	ponzi_propernoun
hechizo_noun	feitiço_noun
incumbente_adjective	incumbente_adjective
objetivo_noun	objectivo_noun
silvio_propernoun	silvio_propernoun
ejecución_noun	execução_noun
nocturno_adjective	noturno_adjective
considerable_adjective	considerável_adjective
benefactor_adjective	benfeitor_adjective
enemigo_adjective	inimigo_adjective
un-abrazo-fuerte_interjection	um-forte-abraço_interjection
promedio_noun	média_noun
incompatibilidad_noun	incompatibilidade_noun
inmersamente_adverb	imersamente_adverb
desamparado_adjective	desabrigado_adjective
bidireccional_adjective	bidirecional_adjective
armería_noun	armaria_noun
alimento_noun	género-alimentar_noun
liberto_adjective	liberto_adjective
egipcio_adjective	egípcio_adjective
glosario_noun	glossário_noun
concepción_noun	concepção_noun
muchísimo_adjective	muitíssimo_adjective
libremente_adverb	livremente_adverb
modernizar_verb	modernizar_verb
uniformar_verb	uniformizar_verb
creer-que_verb	crer-que_verb
autodrenante_adjective	autodrenante_adjective
disfrazar_verb	disfarçar_verb
hapoel_propernoun	hapoel_propernoun
oportunidad_noun	oportunidade_noun
expresivo_adjective	expressivo_adjective
desnudar_verb	despir_verb
joomla_propernoun	joomla_propernoun
intrínseco_adjective	intrínseco_adjective
susceptible_adjective	susceptível_adjective
mañana_noun	manhã_noun
involucrar_verb	envolver_verb
tacón_noun	salto_noun
contestador-automático_noun	secretária-eletrônica_noun
sulfúrico_adjective	sulfúrico_adjective
inherente_adjective	inerente_adjective
telemetría_noun	telemetria_noun
cravinho_propernoun	cravinho_propernoun
desunido_adjective	desarticulado_adjective
respiratorio_adjective	respiratório_adjective
html_propernoun	html_propernoun
alza_noun	alça_noun
codicia_noun	cobiça_noun
credencial_noun	credencial_noun
aun-cuando_subordinatingconjunction	ainda-que_subordinatingconjunction
acción_noun	ação_noun
serbio_noun	sérvio_noun
posible_adjective	possível_adjective
montón_noun	montão_noun
reglamentariamente_adverb	regulamentariamente_adverb
largo_adjective	longo_adjective
cole_noun	escola_noun
paralíticamente_adverb	paraliticamente_adverb
trasformar_verb	transformar_verb
manzana_noun	maçã_noun
recelo_noun	receio_noun
renumerar_verb	renumerar_verb
partidistamente_adverb	partidariamente_adverb
principio_noun	princípio_noun
alentejo_propernoun	alentejo_propernoun
funchal_propernoun	funchal_propernoun
respetuosamente_adverb	respeitosamente_adverb
hueco_adjective	oco_adjective
abreviado_adjective	abreviado_adjective
contablemente_adverb	contavelmente_adverb
revisión_noun	revisão_noun
perforación_noun	perfuração_noun
reglamentariamente_adverb	regulamentarmente_adverb
difícilmente_adverb	dificilmente_adverb
barandilla_noun	corrimão_noun
aab_propernoun	aab_propernoun
seguimiento_noun	rastreamento_noun
comercio_noun	comércio_noun
institucionalidad_noun	institucionalidade_noun
cnis_propernoun	cnis_propernoun
agra_propernoun	agra_propernoun
energéticamente_adverb	energeticamente_adverb
dar-la-enhorabuena_verb	dar-os-parabéns_verb
mismo_adverb	mesmo_adverb
hormigón_noun	betão_noun
expresamente_adverb	nomeadamente_adverb
sofía_propernoun	sofía_propernoun
transportista_noun	transportador_noun
talismán_noun	talismã_noun
en-el-transcurso-de_preposition	em-decorrência-de_preposition
direccionar_verb	direcionar_verb
avión_noun	avião_noun
duro_adverb	no-duro_adverb
tos_noun	tosse_noun
bolso_noun	bolsa_noun
temblorosamente_adverb	tremulamente_adverb
risa_noun	riso_noun
farmacéutico_noun	farmacêutico_noun
redondel_noun	círculo_noun
bonaventura_propernoun	bonaventura_propernoun
multiplicidad_noun	multiplicidade_noun
autosuficiencia_noun	autossuficiência_noun
caza_noun	caça_noun
tópicamente_adverb	topicamente_adverb
nasn_propernoun	nasn_propernoun
fitosanitario_adjective	fitossanitário_adjective
tiago_propernoun	tiago_propernoun
recubrir_verb	revestir_verb
mesilla_noun	mesa-de-cabeceira_noun
de-hecho_adverb	de-facto_adverb
recolección_noun	coleta_noun
insomnio_noun	insônia_noun
gana_noun	vontade_noun
entrometer_verb	intrometer_verb
osar_verb	ousar_verb
impulsor_noun	impulsor_noun
hacer_verb	tornar_verb
haber_verb	ter_verb
adelante_adverb	avante_adverb
significación_noun	significação_noun
actualización_noun	atualização_noun
muy-bien_adverb	uma-barbaridade_adverb
ilegiblemente_adverb	ilegivelmente_adverb
anhelar_verb	almejar_verb
syracuse_propernoun	syracuse_propernoun
piedad_noun	piedade_noun
eléctricamente_adverb	electricamente_adverb
tommaso_propernoun	tommaso_propernoun
ok_noun	ok_noun
cosquillas_noun	cócegas_noun
marie_propernoun	marie_propernoun
perno_noun	parafuso_noun
de-media_adverb	em-media_adverb
auxiliar_verb	auxiliar_verb
a-la-fuerza_adverb	à-força_adverb
espasa-calpe_propernoun	espasa-calpe_propernoun
cultivablemente_adverb	cultivavelmente_adverb
alrededor_adverb	ao-redor_adverb
autónomo_adjective	autônomo_adjective
queja_noun	queixa_noun
mañana_adverb	amanhã_adverb
freire_propernoun	freire_propernoun
rupert_propernoun	rupert_propernoun
ametic_propernoun	ametic_propernoun
iraní_adjective	iraniano_adjective
inseparablemente_adverb	inseparavelmente_adverb
idoneidad_noun	adequação_noun
pactar_verb	pactuar_verb
recaudar_verb	arrecadar_verb
nueva-york_propernoun	nova-york_propernoun
comité_noun	comitê_noun
pasador_noun	pino_noun
primal_propernoun	primal_propernoun
playstation_propernoun	playstation_propernoun
fiscalizador_adjective	fiscalizador_adjective
incinerar_verb	incinerar_verb
azambuja_propernoun	azambuja_propernoun
kiarostami_propernoun	kiarostami_propernoun
imposiblemente_adverb	impossivelmente_adverb
suyo_possessivepronoun	o-seu_possessivepronoun
suyo_determiner	o-seu_determiner
suyo_pronoun	o-seu_pronoun
suyo_possessivepronoun	o-seu_possessivepronoun
suyo_possessivepronoun	o-seu_possessivepronoun
suyo_determiner	o-seu_determiner
mojón_noun	marco_noun
piel_noun	pele_noun
oceanía_propernoun	oceania_propernoun
recorrer_verb	percorrer_verb
parametrización_noun	parametrização_noun
cada-loco-con-su-tema_adverb	cada-louco-com-sua-mania_adverb
escalón_noun	escalão_noun
sedimentador_noun	sedimentador_noun
inmortal_adjective	imortal_adjective
certificador_adjective	certificador_adjective
así-que_subordinatingconjunction	de-modo-que_subordinatingconjunction
sintéticamente_adverb	sinteticamente_adverb
quebrar_verb	falir_verb
tapadera_noun	tampa_noun
con-antelación_adverb	antecipadamente_adverb
testimonio_noun	depoimento_noun
al-rato_adverb	pouco-depois_adverb
ion_noun	íon_noun
rousseff_propernoun	rousseff_propernoun
óptimamente_adverb	otimamente_adverb
saqueo_noun	saque_noun
shakira_propernoun	shakira_propernoun
congresista_adjective	congressista_adjective
gustar_verb	gostar_verb
botín_noun	botim_noun
almacén_noun	armazém_noun
vástago_noun	ramo_noun
sexagésimamente_adverb	sexagesimamente_adverb
abalanzar_verb	lançar_verb
potenciación_noun	potenciação_noun
presupuestario_adjective	orçamental_adjective
litografía_noun	litografia_noun
locución_noun	locução_noun
billón_numeral	bilião_numeral
escenario_noun	palco_noun
carretera_noun	estrada_noun
factor_noun	fator_noun
lápiz_noun	lápis_noun
profesionalización_noun	profissionalização_noun
y-media_adverb	e-meia_adverb
eméritamente_adverb	emeritamente_adverb
espantoso_adjective	horrível_adjective
autonómicamente_adverb	autonomicamente_adverb
aese_propernoun	aese_propernoun
párrafo_noun	parágrafo_noun
inminente_adjective	iminente_adjective
apertura_noun	abertura_noun
fúnebremente_adverb	funebremente_adverb
exhaustivamente_adverb	exaustivamente_adverb
faja_noun	faixa_noun
angostamente_adverb	estreitamente_adverb
al-pan-pan-y-al-vino-vino_adverb	pão-pão-queijo-queijo_adverb
corrector_noun	corretor_noun
brillar_verb	brilhar_verb
pantalla_noun	tela_noun
sonar_verb	soar_verb
estáticamente_adverb	estaticamente_adverb
masticar_verb	mastigar_verb
olivo_noun	oliveira_noun
opacidad_noun	opacidade_noun
inerte_adjective	inerte_adjective
ct_propernoun	ct_propernoun
conclusión_noun	conclusão_noun
tirar_verb	atirar_verb
publicidad_noun	publicidade_noun
bull_propernoun	bull_propernoun
pub_noun	pub_noun
sporttv_propernoun	sporttv_propernoun
tráquea_noun	traquéia_noun
agostinho_propernoun	agostinho_propernoun
métrico_adjective	métrico_adjective
dibujo_noun	desenho_noun
