decano_noun_es	doyen_noun_fr
cerdo_noun_es	cochon_noun_fr
garaje_noun_es	garage_noun_fr
tos_noun_es	toux_noun_fr
salsamendi_propernoun_es	salsamendi_propernoun_fr
hendaya_propernoun_es	hendaye_propernoun_fr
estricto_adjective_es	strict_adjective_fr
jericó_propernoun_es	jéricho_propernoun_fr
ls80_propernoun_es	ls80_propernoun_fr
san-petersburgo_propernoun_es	saint-pétersbourg_propernoun_fr
gradual_adjective_es	graduel_adjective_fr
peligroso_adjective_es	périlleux_adjective_fr
suave_adjective_es	doux_adjective_fr
a-ras-de_preposition_es	à-ras-de_preposition_fr
partido_noun_es	parti_noun_fr
goldman_propernoun_es	goldman_propernoun_fr
distinguir_verb_es	distinguer_verb_fr
avance-de-extracto_noun_es	avance-de-relevé_noun_fr
oriente-cercano_propernoun_es	proche-orient_propernoun_fr
comercializar_verb_es	commercialiser_verb_fr
acuarela_noun_es	aquarelle_noun_fr
acusador_adjective_es	accusateur_adjective_fr
reanimar_verb_es	ranimer_verb_fr
andorinho_propernoun_es	andorinho_propernoun_fr
minoritario_adjective_es	minoritaire_adjective_fr
diplomático_adjective_es	diplomatique_adjective_fr
abastecimiento_noun_es	ravitaillement_noun_fr
kamchatka_propernoun_es	kamtchatka_propernoun_fr
razonablemente_adverb_es	raisonnablement_adverb_fr
hoguera_noun_es	bûcher_noun_fr
anihilación_noun_es	annihilation_noun_fr
nimes_propernoun_es	nîmes_propernoun_fr
marsella_propernoun_es	marseille_propernoun_fr
kike_propernoun_es	kike_propernoun_fr
isla-ascensión_propernoun_es	île-de-l'ascension_propernoun_fr
arazu_propernoun_es	arazu_propernoun_fr
enunciación_noun_es	énonciation_noun_fr
gijón_propernoun_es	gijón_propernoun_fr
sala_noun_es	salle_noun_fr
acceder_verb_es	accéder_verb_fr
pai_noun_es	plan-d'aide-à-l'investissement_noun_fr
definir_verb_es	définir_verb_fr
desmarcar_verb_es	démarquer_verb_fr
vaporización_noun_es	vaporisation_noun_fr
pavel_propernoun_es	pavel_propernoun_fr
caer-como-moscas_verb_es	tomber-comme-des-mouches_verb_fr
veredicto_noun_es	verdict_noun_fr
arrimar-el-ascua-a-su-sardina_verb_es	apporter-de-l'eau-au-moulin_verb_fr
ciclocross_noun_es	cyclo-cross_noun_fr
superpositivo_adjective_es	superpositif_adjective_fr
rascar-los-bolsillos_verb_es	gratter-les-fonds-de-tiroir_verb_fr
mathieu_propernoun_es	mathieu_propernoun_fr
ramo_noun_es	bouquet_noun_fr
a-cuenta-de_preposition_es	chargé-de_preposition_fr
julien_propernoun_es	julien_propernoun_fr
roca_noun_es	roche_noun_fr
albia_propernoun_es	albia_propernoun_fr
pagano_adjective_es	païen_adjective_fr
karlos_propernoun_es	karlos_propernoun_fr
en-los-tiempos-en-los-que_subordinatingconjunction_es	au-temps-où_subordinatingconjunction_fr
remesa-de-divisas_noun_es	livraison-de-devises_noun_fr
místico_adjective_es	mystique_adjective_fr
afiliación_noun_es	affiliation_noun_fr
apalategi_propernoun_es	apalategi_propernoun_fr
significado_noun_es	signification_noun_fr
despreocupar_verb_es	oublier_verb_fr
interfaz_noun_es	interface_noun_fr
banalización_noun_es	banalisation_noun_fr
tocar_verb_es	toucher_verb_fr
piloto_noun_es	pilote_noun_fr
amaltea_propernoun_es	amalthée_propernoun_fr
constante_noun_es	constante_noun_fr
antifatigante_adjective_es	anti-fatigant_adjective_fr
estudiar_verb_es	étudier_verb_fr
torcer_verb_es	fausser_verb_fr
superdotado_adjective_es	surdoué_adjective_fr
zoom_noun_es	zoom_noun_fr
sobrecarga_noun_es	surcharge_noun_fr
ramsés_propernoun_es	ramsès_propernoun_fr
más-aún_adverb_es	encore-plus_adverb_fr
reñir_verb_es	quereller_verb_fr
concentración_noun_es	concentration_noun_fr
multiplicación_noun_es	multiplication_noun_fr
ante_preposition_es	devant_preposition_fr
sincronizar_verb_es	synchroniser_verb_fr
causa_noun_es	cause_noun_fr
act_noun_es	act_noun_fr
salina_noun_es	mine-de-sel_noun_fr
paulino-rivero-baute_propernoun_es	paulino-rivero-baute_propernoun_fr
miriam_propernoun_es	miriam_propernoun_fr
sanchís_propernoun_es	sanchís_propernoun_fr
udvar-hazy_propernoun_es	udvar-hazy_propernoun_fr
abdelkader_propernoun_es	abdelkader_propernoun_fr
reclutamiento_noun_es	recrutement_noun_fr
memorización_noun_es	mémorisation_noun_fr
acorazado_adjective_es	cuirassé_adjective_fr
escandaloso_adjective_es	criant_adjective_fr
cambiante_adjective_es	changeant_adjective_fr
pastoral_adjective_es	pastoral_adjective_fr
conciencia_noun_es	conscience_noun_fr
pluvial_adjective_es	pluvial_adjective_fr
tomar-conciencia_verb_es	prendre-conscience_verb_fr
circulante_adjective_es	circulant_adjective_fr
catastro_noun_es	cadastre_noun_fr
reagrupamiento_noun_es	regroupement_noun_fr
insultar_verb_es	insulter_verb_fr
con-carácter-definitivo_adverb_es	en-qualité-de-définitif_adverb_fr
militarización_noun_es	militarisation_noun_fr
impulsar_verb_es	stimuler_verb_fr
imposición_noun_es	imposition_noun_fr
raid_noun_es	raid_noun_fr
procesar_verb_es	inculper_verb_fr
trazo_noun_es	trait_noun_fr
incorrecto_adjective_es	incorrect_adjective_fr
recomendación_noun_es	recommandation_noun_fr
influencia_noun_es	influence_noun_fr
cena_noun_es	souper_noun_fr
windhoek_propernoun_es	windhoek_propernoun_fr
a-gran-escala_adverb_es	à-grande-échelle_adverb_fr
cielo_noun_es	ciel_noun_fr
indeterminado_adjective_es	indéterminé_adjective_fr
impregnación_noun_es	imprégnation_noun_fr
poner-las-manos-en-el-fuego_verb_es	mettre-sa-main-au-feu_verb_fr
hasta-entonces_adverb_es	jusqu'alors_adverb_fr
tortuga_noun_es	tortue_noun_fr
libre_adjective_es	libre_adjective_fr
fuerte_adverb_es	fort_adverb_fr
afectado_adjective_es	affecté_adjective_fr
moral_adjective_es	moral_adjective_fr
ratificación_noun_es	ratification_noun_fr
oscilar_verb_es	osciller_verb_fr
burqa_noun_es	bourka_noun_fr
colectivo_noun_es	collectif_noun_fr
en-defecto-de_preposition_es	à-défaut-de_preposition_fr
soltería_noun_es	célibat_noun_fr
bárbara_propernoun_es	barbara_propernoun_fr
jerónimo_propernoun_es	jerónimo_propernoun_fr
requena_propernoun_es	requena_propernoun_fr
rellenar_verb_es	remplir_verb_fr
extender_verb_es	tendre_verb_fr
chillar-como-un-condenado_verb_es	crier-comme-un-putois_verb_fr
nicanor_propernoun_es	nicanor_propernoun_fr
retrato_noun_es	portrait_noun_fr
felipe-calderón_propernoun_es	felipe-calderón_propernoun_fr
apple_propernoun_es	apple_propernoun_fr
hyun_propernoun_es	hyun_propernoun_fr
congregación_noun_es	congrégation_noun_fr
maroto_propernoun_es	maroto_propernoun_fr
intromisión_noun_es	intromission_noun_fr
cotorra_noun_es	perruche_noun_fr
tras-de_preposition_es	après_preposition_fr
rojillo_adjective_es	petit-rouge_adjective_fr
azul_noun_es	bleu_noun_fr
absolutamente_adverb_es	absolument_adverb_fr
maleta_noun_es	valise_noun_fr
eurocopa_propernoun_es	eurocopa_propernoun_fr
collar_noun_es	collier_noun_fr
prevenir_verb_es	prévenir_verb_fr
propio_adjective_es	propre_adjective_fr
editor_noun_es	éditeur_noun_fr
tirar_verb_es	jeter_verb_fr
asociacionismo_noun_es	associationnisme_noun_fr
remolque_noun_es	remorque_noun_fr
agripina_propernoun_es	agrippine_propernoun_fr
nh_propernoun_es	nh_propernoun_fr
agrandar_verb_es	agrandir_verb_fr
a-menos-que_subordinatingconjunction_es	à-moins-que_subordinatingconjunction_fr
beatriz_propernoun_es	beatriz_propernoun_fr
gran-canaria_propernoun_es	grande-canarie_propernoun_fr
ayete_propernoun_es	ayete_propernoun_fr
bonificación_noun_es	allégement_noun_fr
moldavia_propernoun_es	moldavie_propernoun_fr
nox_propernoun_es	nox_propernoun_fr
ser-palabras-al-aire_verb_es	être-du-vent_verb_fr
dirección-y-gestión-de-empresas_noun_es	management_noun_fr
iris_noun_es	iris_noun_fr
al-por-mayor_adverb_es	en-gros_adverb_fr
grass_propernoun_es	grass_propernoun_fr
intraarticular_adjective_es	intra-articulaire_adjective_fr
interno_adjective_es	interne_adjective_fr
rodolphe_propernoun_es	rodolphe_propernoun_fr
asegurar_verb_es	assurer_verb_fr
fabricación_noun_es	fabrication_noun_fr
libanés_noun_es	libanais_noun_fr
puna-de-atacama_propernoun_es	puna-de-atacama_propernoun_fr
bruguera_propernoun_es	bruguera_propernoun_fr
treinta-y-cuatro_numeral_es	trente-quatre_numeral_fr
caer_verb_es	chuter_verb_fr
anotador_noun_es	annotateur_noun_fr
net_noun_es	net_noun_fr
apagón_noun_es	panne-d'électricité_noun_fr
actuación_noun_es	action_noun_fr
y-además_adverb_es	et-puis_adverb_fr
guitarrista_noun_es	guitariste_noun_fr
complicar_verb_es	compliquer_verb_fr
alejamiento_noun_es	éloignement_noun_fr
gubernamental_adjective_es	gouvernemental_adjective_fr
negotiación_noun_es	negotiation_noun_fr
mínimo_adjective_es	minimal_adjective_fr
raffarin_propernoun_es	raffarin_propernoun_fr
mezclar_verb_es	mélanger_verb_fr
terri_propernoun_es	terri_propernoun_fr
policíaco_adjective_es	policier_adjective_fr
atractivo_noun_es	attrait_noun_fr
aprobar-por-unanimidad_verb_es	approuver-à-l'unanimité_verb_fr
delporte_propernoun_es	delporte_propernoun_fr
tintorería_noun_es	teinturerie_noun_fr
méjico_propernoun_es	mexique_propernoun_fr
abc_propernoun_es	abc_propernoun_fr
rsa_propernoun_es	rsa_propernoun_fr
intervenir_verb_es	intervenir_verb_fr
braun_propernoun_es	braun_propernoun_fr
lejano_adjective_es	lointain_adjective_fr
imprudente_adjective_es	imprudent_adjective_fr
inmovilizado_adjective_es	immobilisé_adjective_fr
anguila_propernoun_es	anguilla_propernoun_fr
astudillo_propernoun_es	astudillo_propernoun_fr
mata-utu_propernoun_es	mata-utu_propernoun_fr
desde-hace-mucho-tiempo_adverb_es	depuis-longtemps_adverb_fr
ainhoa_propernoun_es	ainhoa_propernoun_fr
colgar_verb_es	pendre_verb_fr
cliente-de-activo_noun_es	client-d'actif_noun_fr
pasolini_propernoun_es	pasolini_propernoun_fr
acosta_propernoun_es	acosta_propernoun_fr
pirineos-atlánticos_propernoun_es	pyrénées-atlantiques_propernoun_fr
adobo_noun_es	apprêt_noun_fr
estrella-polar_propernoun_es	étoile-polaire_propernoun_fr
pesar_verb_es	peser_verb_fr
irrupción_noun_es	irruption_noun_fr
peor_adjective_es	pis_adjective_fr
con-creces_adverb_es	largement_adverb_fr
peripecia_noun_es	péripétie_noun_fr
desbordamiento_noun_es	débordement_noun_fr
venta-al-por-mayor_noun_es	vente-en-gros_noun_fr
renault-nissan_propernoun_es	renault-nissan_propernoun_fr
consideración_noun_es	considération_noun_fr
tárrega_propernoun_es	tárrega_propernoun_fr
fusión_noun_es	fusion_noun_fr
ulaanbaatar_propernoun_es	oulan-bator_propernoun_fr
trimestral_adjective_es	trimestriel_adjective_fr
vehicular_adjective_es	véhiculaire_adjective_fr
paté_noun_es	pâté_noun_fr
apelar_verb_es	contester-en-appel_verb_fr
manga_noun_es	manche_noun_fr
beijing_propernoun_es	beijing_propernoun_fr
mont-blanc_propernoun_es	mont-blanc_propernoun_fr
perugia_propernoun_es	perouse_propernoun_fr
barandilla_noun_es	rambarde_noun_fr
bocuse_propernoun_es	bocuse_propernoun_fr
jamás_adverb_es	jamais_adverb_fr
orden-de-transferencia_noun_es	ordre-de-transfert_noun_fr
las-palmas-de-gran-canaria_propernoun_es	las-palmas-de-gran-canaria_propernoun_fr
burkini_noun_es	burquini_noun_fr
ernest_propernoun_es	ernest_propernoun_fr
contraposición_noun_es	confrontation_noun_fr
villalba_propernoun_es	villalba_propernoun_fr
sogo_propernoun_es	sogo_propernoun_fr
antijaponés_adjective_es	anti-japonais_adjective_fr
mili_noun_es	service-militaire_noun_fr
servikutxa_propernoun_es	servikutxa_propernoun_fr
adicionar_verb_es	additionner_verb_fr
tsahal_propernoun_es	tsahal_propernoun_fr
después-de-lo-cual_subordinatingconjunction_es	après-quoi_subordinatingconjunction_fr
cólera_noun_es	colère_noun_fr
cobertura_noun_es	couverture_noun_fr
andén_noun_es	quai_noun_fr
pacíficamente_adverb_es	pacifiquement_adverb_fr
floreciente_adjective_es	florissant_adjective_fr
artículo_noun_es	article_noun_fr
zorro_noun_es	renard_noun_fr
abierto_adjective_es	ouvert_adjective_fr
algeciras_propernoun_es	algeciras_propernoun_fr
hospitalet_propernoun_es	hospitalet_propernoun_fr
cangrejo_noun_es	crabe_noun_fr
ahora-que_subordinatingconjunction_es	à-présent-que_subordinatingconjunction_fr
capaz_adjective_es	capable_adjective_fr
áfrica-del-sudoeste_propernoun_es	sud-ouest-africain_propernoun_fr
bouquet_propernoun_es	bouquet_propernoun_fr
ray_propernoun_es	ray_propernoun_fr
ilse_propernoun_es	ilse_propernoun_fr
france-télévisions_propernoun_es	france-télévisions_propernoun_fr
la-roche-sur-yon_propernoun_es	la-roche-sur-yon_propernoun_fr
austin_propernoun_es	austin_propernoun_fr
inmensidad_noun_es	immensité_noun_fr
asistencial_adjective_es	d'assistance_adjective_fr
livonia_propernoun_es	livonie_propernoun_fr
coyuntura_noun_es	conjoncture_noun_fr
bobadilla_propernoun_es	bobadilla_propernoun_fr
giménez_propernoun_es	giménez_propernoun_fr
cometer_verb_es	commettre_verb_fr
gourvennec_propernoun_es	gourvennec_propernoun_fr
de-éxito_adjective_es	à-succès_adjective_fr
ajuria-enea_propernoun_es	ajuria-enea_propernoun_fr
poner-en-entredicho_verb_es	mettre-en-cause_verb_fr
nueva-york_propernoun_es	new-york_propernoun_fr
mosul_propernoun_es	mossoul_propernoun_fr
amstrong_propernoun_es	amstrong_propernoun_fr
a-menos-de_preposition_es	à-moins-de_preposition_fr
empleabilidad_noun_es	employabilité_noun_fr
pulmón_noun_es	poumon_noun_fr
jarrai_propernoun_es	jarrai_propernoun_fr
ribéry_propernoun_es	ribéry_propernoun_fr
cherski_propernoun_es	tcherski_propernoun_fr
jordania_propernoun_es	jordanie_propernoun_fr
vila_propernoun_es	vila_propernoun_fr
detallista_noun_es	détaillant_noun_fr
voluntario_adjective_es	volontaire_adjective_fr
papar-moscar_verb_es	bâiller-à-s'en-décrocher-la-mâchoire_verb_fr
espejo_noun_es	miroir_noun_fr
estupefacción_noun_es	stupéfaction_noun_fr
aldin_propernoun_es	aldin_propernoun_fr
romano_propernoun_es	romano_propernoun_fr
agradable_adjective_es	agréable_adjective_fr
portazo_noun_es	claquement-de-porte_noun_fr
estilo_noun_es	style_noun_fr
puramente_adverb_es	purement_adverb_fr
invalidez-transitoria_noun_es	incapacité-transitoire_noun_fr
trópico_noun_es	tropique_noun_fr
kuwait_propernoun_es	kuwait_propernoun_fr
aroma_noun_es	arôme_noun_fr
atocha_propernoun_es	atocha_propernoun_fr
vaduz_propernoun_es	vaduz_propernoun_fr
eizmendi_propernoun_es	eizmendi_propernoun_fr
maquillar_verb_es	maquiller_verb_fr
sudor_noun_es	sueur_noun_fr
parador_noun_es	parador_noun_fr
horda_noun_es	horde_noun_fr
síntoma_noun_es	symptôme_noun_fr
adición_noun_es	rajout_noun_fr
medio-de-transporte_noun_es	moyen-de-transport_noun_fr
irlanda_propernoun_es	irlande_propernoun_fr
tropa_noun_es	troupe_noun_fr
ajangiz_propernoun_es	ajangiz_propernoun_fr
otero_propernoun_es	otero_propernoun_fr
fayum_propernoun_es	fayoum_propernoun_fr
epsv_noun_es	epsv_noun_fr
carratalá_propernoun_es	carratalá_propernoun_fr
moncloa_propernoun_es	moncloa_propernoun_fr
alquilar_verb_es	louer_verb_fr
fotonoticia_noun_es	photo-avec-une-légende_noun_fr
silla_noun_es	chaise_noun_fr
stone_propernoun_es	stone_propernoun_fr
espontaneidad_noun_es	spontanéité_noun_fr
moderno_adjective_es	moderne_adjective_fr
miguel-angel-asturias_propernoun_es	miguel-angel-asturias_propernoun_fr
sacrificar_verb_es	sacrifier_verb_fr
dudar_verb_es	douter_verb_fr
rex_propernoun_es	rex_propernoun_fr
arroyo_propernoun_es	arroyo_propernoun_fr
cuenta-individual_noun_es	compte-individuel_noun_fr
pin_noun_es	pin_noun_fr
os_pronoun_es	vous_pronoun_fr
anular_verb_es	annuler_verb_fr
grammy_propernoun_es	grammy_propernoun_fr
procurar_verb_es	procurer_verb_fr
pietro_propernoun_es	pietro_propernoun_fr
cyloop_propernoun_es	cyloop_propernoun_fr
a-duras-penas_adverb_es	à-grand-peine_adverb_fr
cotilla_adjective_es	badaud_adjective_fr
areva_propernoun_es	areva_propernoun_fr
tabla-igualitaria_noun_es	tableau-égalitaire_noun_fr
aliado_noun_es	allié_noun_fr
basar_verb_es	baser_verb_fr
envío-de-fondos_noun_es	envoi-de-fonds_noun_fr
elevado_adjective_es	élevé_adjective_fr
arthur_propernoun_es	arthur_propernoun_fr
decepcionar_verb_es	désappointer_verb_fr
hoyo_noun_es	trou_noun_fr
goienetxea_propernoun_es	goienetxea_propernoun_fr
carolina-del-norte_propernoun_es	caroline-du-nord_propernoun_fr
cantante_noun_es	chanteur_noun_fr
riquelme_propernoun_es	riquelme_propernoun_fr
tumba_noun_es	tombe_noun_fr
córner_noun_es	corner_noun_fr
audiovisual_adjective_es	audiovisuel_adjective_fr
pichichi_propernoun_es	pichichi_propernoun_fr
tania_propernoun_es	tania_propernoun_fr
predisposición_noun_es	prédisposition_noun_fr
delantero_noun_es	avant_noun_fr
precio_noun_es	prix_noun_fr
nochevieja_noun_es	nuit-du-nouvel-an_noun_fr
vital_adjective_es	vital_adjective_fr
barça_propernoun_es	barça_propernoun_fr
filtrar_verb_es	filtrer_verb_fr
aix-les-bains_propernoun_es	aix-les-bains_propernoun_fr
sputnik_propernoun_es	sputnik_propernoun_fr
respetuoso_adjective_es	respectueux_adjective_fr
kide_propernoun_es	kide_propernoun_fr
iluminar_verb_es	éclairer_verb_fr
vajilla_noun_es	vaisselle_noun_fr
biquini_noun_es	bikini_noun_fr
firma_noun_es	firme_noun_fr
en_preposition_es	en_preposition_fr
accionar_verb_es	actionner_verb_fr
donostia-san-sebastián_propernoun_es	saint-sébastien_propernoun_fr
corea_propernoun_es	corée_propernoun_fr
moaña_propernoun_es	moaña_propernoun_fr
beirut_propernoun_es	beyrouth_propernoun_fr
munduate_propernoun_es	munduate_propernoun_fr
hoy-en-día_adverb_es	aujourd'hui_adverb_fr
desgraciado_adjective_es	malheureux_adjective_fr
ponderar_verb_es	pondérer_verb_fr
antxieta_propernoun_es	antxieta_propernoun_fr
tutor_noun_es	tuteur_noun_fr
bikini_noun_es	bikini_noun_fr
adiestrar_verb_es	dresser_verb_fr
arriba_adverb_es	en-dessus_adverb_fr
lejano_adjective_es	reculé_adjective_fr
conducir_verb_es	conduire_verb_fr
nueva-gales-del-sur_propernoun_es	nouvelle-galles-du-sud_propernoun_fr
treinta-y-cinco_numeral_es	trente-cinq_numeral_fr
garantía_noun_es	garantie_noun_fr
michèle_propernoun_es	michèle_propernoun_fr
instalación_noun_es	installation_noun_fr
aurelio_propernoun_es	aurelio_propernoun_fr
repugnar_verb_es	répugner_verb_fr
rafael_propernoun_es	rafael_propernoun_fr
efectivo_adjective_es	effectif_adjective_fr
simétrico_adjective_es	symétrique_adjective_fr
osetia-del-sur_propernoun_es	ossétie-du-sud_propernoun_fr
lizarbe_propernoun_es	lizarbe_propernoun_fr
marisa_propernoun_es	marisa_propernoun_fr
romeu_propernoun_es	romeu_propernoun_fr
westfalia_propernoun_es	westphalie_propernoun_fr
gabriela_propernoun_es	gabriela_propernoun_fr
anoeta_propernoun_es	anoeta_propernoun_fr
antimilitarista_noun_es	antimilitariste_noun_fr
verificación_noun_es	vérification_noun_fr
pedagogo_noun_es	pédagogue_noun_fr
poveda_propernoun_es	poveda_propernoun_fr
abartzuza_propernoun_es	abartzuza_propernoun_fr
luminoso_adjective_es	lumineux_adjective_fr
gincana_noun_es	gymkhana_noun_fr
quedar_verb_es	rester_verb_fr
orfeón-donostiarra_propernoun_es	orphéon-donostiarra_propernoun_fr
ciro-el-joven_propernoun_es	cyrus-le-jeune_propernoun_fr
asustar_verb_es	épouvanter_verb_fr
concesión_noun_es	concession_noun_fr
cargar_verb_es	charger_verb_fr
recaudar_verb_es	percevoir_verb_fr
kazajstán_propernoun_es	kazakhstan_propernoun_fr
trentino-alto-adigio_propernoun_es	trentin-haut-adige_propernoun_fr
belfort_propernoun_es	belfort_propernoun_fr
afar_noun_es	afar_noun_fr
irigoyen_propernoun_es	irigoyen_propernoun_fr
esencialmente_adverb_es	essentiellement_adverb_fr
enumerar_verb_es	énumérer_verb_fr
dmc_noun_es	dmc_noun_fr
dentro-de-un-momento_adverb_es	dans-un-moment_adverb_fr
bolita_noun_es	boulette_noun_fr
arriaga_propernoun_es	arriaga_propernoun_fr
arbide_propernoun_es	arbide_propernoun_fr
él_pronoun_es	lui_pronoun_fr
juez-de-lo-social_noun_es	prudhomme_noun_fr
