propietario_noun	proprietário_noun
caja-madrid_propernoun	caja-madrid_propernoun
interpretación_noun	interpretação_noun
subproducto_noun	subproduto_noun
monitorizar_verb	monitorar_verb
biológicamente_adverb	biologicamente_adverb
verificador_adjective	verificador_adjective
sinónimamente_adverb	sinonimamente_adverb
enseñar_verb	ensinar_verb
bombero_noun	bombeiro_noun
localizador_noun	localizador_noun
inidentificablemente_adverb	inidentificavelmente_adverb
utillaje_noun	objeto_noun
desleal_adjective	desleal_adjective
contorno_noun	contorno_noun
malestar_noun	mal-estar_noun
engañoso_adjective	enganoso_adjective
moto_noun	mota_noun
acento_noun	sotaque_noun
orey_propernoun	orey_propernoun
abstracto_adjective	abstrato_adjective
almuerzo_noun	almoço_noun
vacío_adjective	vazio_adjective
conmutar_verb	comutar_verb
anticorrosivo_adjective	anticorrosivo_adjective
rentable_adjective	rentável_adjective
helena_propernoun	helena_propernoun
partidario_adjective	partidário_adjective
tempranamente_adverb	cedo_adverb
entendimiento_noun	entendimento_noun
alquiler_noun	aluguer_noun
convenir_verb	convir_verb
señalador_adjective	assinalador_adjective
advertencia_noun	advertência_noun
probar_verb	testar_verb
riguroso_adjective	rigoroso_adjective
alga_noun	alga_noun
centenario_noun	centenário_noun
cena_noun	ceia_noun
escuchar_verb	escutar_verb
respetar_verb	respeitar_verb
perjudicar_verb	prejudicar_verb
burlonamente_adverb	zombadoramente_adverb
negatividad_noun	negatividade_noun
sencillamente_adverb	singelamente_adverb
gas_noun	gás_noun
septentrionalmente_adverb	setentrionalmente_adverb
boicot_noun	boicote_noun
burocráticamente_adverb	burocraticamente_adverb
complejo_adjective	complexo_adjective
moura_propernoun	moura_propernoun
hecho_noun	fato_noun
cobro_noun	cobrança_noun
coruña_propernoun	corunha_propernoun
marvão_propernoun	marvão_propernoun
indomablemente_adverb	indomavelmente_adverb
cacia_propernoun	cacia_propernoun
sutilmente_adverb	subtilmente_adverb
fotocopiadora_noun	fotocopiadora_noun
dictar_verb	ditar_verb
paradójicamente_adverb	paradoxalmente_adverb
vencimiento_noun	vencimento_noun
botella_noun	garrafa_noun
tubería_noun	encanamento_noun
bisiestamente_adverb	bissextamente_adverb
dimitir_verb	demitir_verb
zoonosis_noun	zoonose_noun
austria_propernoun	áustria_propernoun
aenor_propernoun	aenor_propernoun
llamamiento_noun	apelo_noun
isin_propernoun	isin_propernoun
saludar_verb	saudar_verb
pliego-de-condiciones_noun	edital_noun
ni-rastro_adverb	nem-sinal_adverb
echar_verb	jogar_verb
instalador_noun	instalador_noun
ideología_noun	ideologia_noun
repositorio_noun	repositório_noun
enamorar_verb	apaixonar_verb
estreno_noun	estréia_noun
disfrutar_verb	desfrutar_verb
movilización_noun	mobilização_noun
florecer_verb	florescer_verb
estría_noun	estria_noun
makkah_propernoun	makkah_propernoun
obligaciones-del-estado_noun	ot_noun
imperturbablemente_adverb	imperturbavelmente_adverb
apreciablemente_adverb	apreciavelmente_adverb
cavidad_noun	cavidade_noun
facilitador_noun	facilitador_noun
hangseng_propernoun	hangseng_propernoun
humanitario_adjective	humanitário_adjective
debajo_adverb	embaixo_adverb
casa-de-campo_noun	sítio_noun
electrónicamente_adverb	eletronicamente_adverb
linda_propernoun	linda_propernoun
dâmaso_propernoun	dâmaso_propernoun
sin-más-que-añadir_interjection	sem-mais_interjection
restricción_noun	restrição_noun
preocupación_noun	preocupação_noun
después_adverb	depois_adverb
bahía_noun	baía_noun
sección_noun	secção_noun
conversación_noun	conversa_noun
valorización_noun	valorização_noun
economía_noun	economia_noun
castidad_noun	castidade_noun
expresar_verb	exprimir_verb
peor_adjective	pior_adjective
destructoramente_adverb	destruidoramente_adverb
crear_verb	criar_verb
indirecta_noun	indireta_noun
percibir_verb	perceber_verb
excepción_noun	excepção_noun
gemir_verb	gemer_verb
enfermería_noun	enfermagem_noun
secuestrador_noun	sequestrador_noun
anfitrión_noun	anfitrião_noun
preparación_noun	preparação_noun
rebanada_noun	fatia_noun
cosmos_propernoun	cosmos_propernoun
otan_propernoun	nato_propernoun
opción_noun	opção_noun
cadena_noun	corrente_noun
ranura_noun	sulco_noun
inequívoco_adjective	inequívoco_adjective
compensación_noun	compensação_noun
eritrea_propernoun	eritréia_propernoun
frialdad_noun	frieza_noun
educador_noun	educador_noun
valongo_propernoun	valongo_propernoun
andén_noun	plataforma_noun
occidental_adjective	ocidental_adjective
arresto_noun	detenção_noun
sever_propernoun	sever_propernoun
renuncia_noun	renúncia_noun
espolvorear_verb	polvilhar_verb
sarmento_propernoun	sarmento_propernoun
orina_noun	urina_noun
innumerable_adjective	inumerável_adjective
paraíba_propernoun	paraíba_propernoun
ponzi_propernoun	ponzi_propernoun
hechizo_noun	feitiço_noun
incumbente_adjective	incumbente_adjective
objetivo_noun	objectivo_noun
ejecución_noun	execução_noun
mateus_propernoun	mateus_propernoun
nocturno_adjective	noturno_adjective
considerable_adjective	considerável_adjective
supresión_noun	exclusão_noun
el-que_relativepronoun	o-que_relativepronoun
tímidamente_adverb	timidamente_adverb
susana_propernoun	susana_propernoun
un-abrazo-fuerte_interjection	um-forte-abraço_interjection
vanidad_noun	vaidade_noun
promedio_noun	média_noun
sombreado_adjective	sombreado_adjective
inmersamente_adverb	imersamente_adverb
cemento_noun	betão_noun
desamparado_adjective	desabrigado_adjective
autoevaluación_noun	autoavaliação_noun
jerc_propernoun	jerc_propernoun
bidireccional_adjective	bidirecional_adjective
armería_noun	armaria_noun
liberto_adjective	liberto_adjective
egipcio_adjective	egípcio_adjective
concepción_noun	concepção_noun
muchísimo_adjective	muitíssimo_adjective
libremente_adverb	livremente_adverb
financiablemente_adverb	financiavelmente_adverb
modernizar_verb	modernizar_verb
uniformar_verb	uniformizar_verb
experimentación_noun	experimentação_noun
creer-que_verb	crer-que_verb
autodrenante_adjective	autodrenante_adjective
disfrazar_verb	disfarçar_verb
aceptar_verb	aceitar_verb
cáncer_noun	câncer_noun
hapoel_propernoun	hapoel_propernoun
oportunidad_noun	oportunidade_noun
confidencialidad_noun	confidencialidade_noun
besito_noun	beijinho_noun
intrínseco_adjective	intrínseco_adjective
susceptible_adjective	susceptível_adjective
mañana_noun	manhã_noun
involucrar_verb	envolver_verb
rodaja_noun	rodela_noun
otrora_adverb	outrora_adverb
tacón_noun	salto_noun
sobrescribir_verb	sobrescrever_verb
contestador-automático_noun	secretária-eletrônica_noun
sulfúrico_adjective	sulfúrico_adjective
telemetría_noun	telemetria_noun
cravinho_propernoun	cravinho_propernoun
desunido_adjective	desarticulado_adjective
eva_propernoun	eva_propernoun
respiratorio_adjective	respiratório_adjective
trayectoria_noun	trajectória_noun
imán_noun	íman_noun
videogalería_noun	vídeogaleria_noun
nubladamente_adverb	nublosamente_adverb
html_propernoun	html_propernoun
formulación_noun	formulação_noun
tipológico_adjective	tipológico_adjective
codicia_noun	cobiça_noun
credencial_noun	credencial_noun
acción_noun	ação_noun
serbio_noun	sérvio_noun
posible_adjective	possível_adjective
oscuro_adjective	escuro_adjective
montón_noun	montão_noun
reglamentariamente_adverb	regulamentariamente_adverb
largo_adjective	longo_adjective
cole_noun	escola_noun
manzana_noun	maçã_noun
principio_noun	princípio_noun
alentejo_propernoun	alentejo_propernoun
funchal_propernoun	funchal_propernoun
respetuosamente_adverb	respeitosamente_adverb
contablemente_adverb	contavelmente_adverb
revisión_noun	revisão_noun
reglamentariamente_adverb	regulamentarmente_adverb
difícilmente_adverb	dificilmente_adverb
barandilla_noun	corrimão_noun
aab_propernoun	aab_propernoun
hillary_propernoun	hillary_propernoun
seguimiento_noun	rastreamento_noun
comercio_noun	comércio_noun
institucionalidad_noun	institucionalidade_noun
cnis_propernoun	cnis_propernoun
impregnar_verb	impregnar_verb
intersecante_adjective	intersecante_adjective
energéticamente_adverb	energeticamente_adverb
lenguaje_noun	linguagem_noun
dar-la-enhorabuena_verb	dar-os-parabéns_verb
mismo_adverb	mesmo_adverb
libanés_noun	libanês_noun
hormigón_noun	betão_noun
expresamente_adverb	nomeadamente_adverb
secretario_noun	secretário_noun
silbar_verb	assobiar_verb
sofía_propernoun	sofía_propernoun
transportista_noun	transportador_noun
aunque_subordinatingconjunction	posto-que_subordinatingconjunction
talismán_noun	talismã_noun
en-el-transcurso-de_preposition	em-decorrência-de_preposition
direccionar_verb	direcionar_verb
avión_noun	avião_noun
duro_adverb	no-duro_adverb
discordia_noun	discórdia_noun
risa_noun	riso_noun
farmacéutico_noun	farmacêutico_noun
mofar_verb	zombar_verb
bonaventura_propernoun	bonaventura_propernoun
especulación_noun	especulação_noun
autosuficiencia_noun	autossuficiência_noun
caza_noun	caça_noun
tópicamente_adverb	topicamente_adverb
nasn_propernoun	nasn_propernoun
fitosanitario_adjective	fitossanitário_adjective
tiago_propernoun	tiago_propernoun
recubrir_verb	revestir_verb
de-hecho_adverb	de-facto_adverb
grado_noun	grau_noun
insomnio_noun	insônia_noun
idea_noun	ideia_noun
gana_noun	vontade_noun
entrometer_verb	intrometer_verb
osar_verb	ousar_verb
factorial_adjective	fatorial_adjective
impulsor_noun	impulsor_noun
hacer_verb	tornar_verb
haber_verb	ter_verb
adelante_adverb	avante_adverb
significación_noun	significação_noun
actualización_noun	atualização_noun
ilegiblemente_adverb	ilegivelmente_adverb
anhelar_verb	almejar_verb
syracuse_propernoun	syracuse_propernoun
piedad_noun	piedade_noun
faena_noun	lida_noun
eléctricamente_adverb	electricamente_adverb
tommaso_propernoun	tommaso_propernoun
cosquillas_noun	cócegas_noun
marie_propernoun	marie_propernoun
reanudar_verb	retomar_verb
virus_noun	vírus_noun
perno_noun	parafuso_noun
comúnmente_adverb	comummente_adverb
de-media_adverb	em-media_adverb
auxiliar_verb	auxiliar_verb
marisqueramente_adverb	marisqueiramente_adverb
migrar_verb	migrar_verb
cultivablemente_adverb	cultivavelmente_adverb
toma_noun	tomada_noun
autónomo_adjective	autônomo_adjective
queja_noun	queixa_noun
freire_propernoun	freire_propernoun
rupert_propernoun	rupert_propernoun
ametic_propernoun	ametic_propernoun
félix_propernoun	félix_propernoun
inseparable_adjective	inseparável_adjective
iraní_adjective	iraniano_adjective
idoneidad_noun	adequação_noun
movedizamente_adverb	movediçamente_adverb
pactar_verb	pactuar_verb
catalunya-caixa_propernoun	catalunya-caixa_propernoun
nueva-york_propernoun	nova-york_propernoun
comité_noun	comitê_noun
pasador_noun	pino_noun
primal_propernoun	primal_propernoun
incinerar_verb	incinerar_verb
azambuja_propernoun	azambuja_propernoun
suyo_pronoun	o-seu_pronoun
suyo_possessivepronoun	o-seu_possessivepronoun
suyo_determiner	o-seu_determiner
suyo_possessivepronoun	o-seu_possessivepronoun
suyo_determiner	o-seu_determiner
suyo_pronoun	o-seu_pronoun
suyo_possessivepronoun	o-seu_possessivepronoun
suyo_possessivepronoun	o-seu_possessivepronoun
suyo_determiner	o-seu_determiner
mojón_noun	marco_noun
piel_noun	pele_noun
oceanía_propernoun	oceania_propernoun
cida_propernoun	cida_propernoun
charlatanamente_adverb	charlatãmente_adverb
cada-loco-con-su-tema_adverb	cada-louco-com-sua-mania_adverb
escalón_noun	escalão_noun
verdelhos_propernoun	verdelhos_propernoun
sedimentador_noun	sedimentador_noun
inmortal_adjective	imortal_adjective
certificador_adjective	certificador_adjective
radio_noun	rádio_noun
así-que_subordinatingconjunction	de-modo-que_subordinatingconjunction
sintéticamente_adverb	sinteticamente_adverb
quebrar_verb	falir_verb
tapadera_noun	tampa_noun
con-antelación_adverb	antecipadamente_adverb
secuestrador_noun	seqüestrador_noun
ion_noun	íon_noun
rousseff_propernoun	rousseff_propernoun
congresista_adjective	congressista_adjective
gustar_verb	gostar_verb
botín_noun	botim_noun
vástago_noun	ramo_noun
potenciación_noun	potenciação_noun
presupuestario_adjective	orçamental_adjective
litografía_noun	litografia_noun
demasiado_adverb	demais_adverb
billón_numeral	bilião_numeral
carretera_noun	estrada_noun
presente-en_preposition	presente-a_preposition
factor_noun	fator_noun
eméritamente_adverb	emeritamente_adverb
espantoso_adjective	horrível_adjective
autonómicamente_adverb	autonomicamente_adverb
aese_propernoun	aese_propernoun
párrafo_noun	parágrafo_noun
presidencia_noun	presidência_noun
persistencia_noun	persistência_noun
inminente_adjective	iminente_adjective
monitorear_verb	monitorar_verb
fúnebremente_adverb	funebremente_adverb
exhaustivamente_adverb	exaustivamente_adverb
horizontal_adjective	horizontal_adjective
angostamente_adverb	estreitamente_adverb
brillar_verb	brilhar_verb
frecuente_adjective	freqüente_adjective
pantalla_noun	tela_noun
sonar_verb	soar_verb
olivo_noun	oliveira_noun
inerte_adjective	inerte_adjective
ct_propernoun	ct_propernoun
conclusión_noun	conclusão_noun
sector_noun	setor_noun
tirar_verb	atirar_verb
publicidad_noun	publicidade_noun
bull_propernoun	bull_propernoun
pub_noun	pub_noun
sporttv_propernoun	sporttv_propernoun
agostinho_propernoun	agostinho_propernoun
métrico_adjective	métrico_adjective
dibujo_noun	desenho_noun
siglo_noun	século_noun
vaquero_noun	vaqueiro_noun
inferencia_noun	inferência_noun
dirección_noun	direcção_noun
carmargo_propernoun	carmargo_propernoun
cuenta_noun	conta_noun
empeorar_verb	piorar_verb
en-voz-baja_adverb	baixinho_adverb
stand_noun	estande_noun
desligar_verb	separar_verb
potestad_noun	potestade_noun
groenlandia_propernoun	groenlândia_propernoun
planeador_noun	planador_noun
cartelera_noun	cartaz_noun
opresoramente_adverb	opressoramente_adverb
mejor_adjective	melhor_adjective
mayoría_noun	maioria_noun
elocuentemente_adverb	eloqüentemente_adverb
violación_noun	violação_noun
orbitar_verb	orbitar_verb
narración_noun	narração_noun
monet_propernoun	monet_propernoun
simões_propernoun	simões_propernoun
prueba_noun	teste_noun
martinho_propernoun	martinho_propernoun
evaluación_noun	avaliação_noun
humo_noun	fumaça_noun
catar_verb	provar_verb
cfc_propernoun	cfc_propernoun
cambio_noun	mudança_noun
miel_noun	mel_noun
dañino_adjective	daninho_adjective
solucionador_noun	solucionador_noun
colapso_noun	colapso_noun
objetividad_noun	objetividade_noun
paramétricamente_adverb	parametricamente_adverb
indudablemente_adverb	indubitavelmente_adverb
oruga_noun	caterpillar_noun
visibilización_noun	visualização_noun
construcción_noun	construção_noun
tnsj_propernoun	tnsj_propernoun
espaciosamente_adverb	espaçosamente_adverb
cisa_propernoun	cisa_propernoun
convención_noun	convenção_noun
electromecánica_noun	electromecânica_noun
expansible_adjective	expansível_adjective
farmacia_noun	farmácia_noun
decrecimiento_noun	decréscimo_noun
nacer_verb	nascer_verb
faltamente_adverb	defeituosamente_adverb
higiénico_adjective	higiênico_adjective
ése_pronoun	esse_pronoun
ése_determiner	esse_determiner
ése_demonstrativepronoun	esse_demonstrativepronoun
abogado_noun	advogado_noun
venezolanamente_adverb	venezuelanamente_adverb
reenlazar_verb	reanexar_verb
enfermizamente_adverb	enfermiçamente_adverb
en-las-plazas_adverb	nas-praças_adverb
amonio_noun	amônio_noun
anticipar_verb	antecipar_verb
ruido_noun	ruído_noun
conciliar_verb	conciliar_verb
juicio_noun	julgamento_noun
discusión_noun	discussão_noun
peculiar_adjective	peculiar_adjective
microorganismo_noun	microorganismo_noun
inolvidablemente_adverb	inesquecivelmente_adverb
aventureramente_adverb	aventureiramente_adverb
puerco_noun	porco_noun
mezcla_noun	mistura_noun
juzgar_verb	julgar_verb
fisiológicamente_adverb	fisiologicamente_adverb
estafeta_noun	correio_noun
avance_noun	avanço_noun
potencialidad_noun	potencialidade_noun
colgar_verb	dependurar_verb
de-un-golpe_subordinatingconjunction	de-uma-vez_subordinatingconjunction
continuidad_noun	continuidade_noun
batalla_noun	batalha_noun
lakers_propernoun	lakers_propernoun
tráfico_noun	trânsito_noun
en-caso-de-que_subordinatingconjunction	em-caso-que_subordinatingconjunction
bagdad_propernoun	bagdá_propernoun
de-la-noche-a-la-mañana_adverb	da-noite-para-o-dia_adverb
johansson_propernoun	johansson_propernoun
litera_noun	liteira_noun
dependencia_noun	dependência_noun
paridad_noun	paridade_noun
jordano_noun	jordaniano_noun
extraordinario_adjective	extraordinário_adjective
instrucción_noun	instrução_noun
culpable_noun	culpado_noun
fuertemente-al-alza_adverb	em-forte-elevação_adverb
techo_noun	teto_noun
impactar_verb	impactar_verb
sesenta_numeral	sessenta_numeral
superviviente_noun	sobrevivente_noun
en-vez-de_preposition	em-vez-de_preposition
saül_propernoun	saül_propernoun
a-continuación_adverb	a-seguir_adverb
periódico_noun	jornal_noun
como-mínimo_adverb	no-mínimo_adverb
consanguinidad_noun	consanguinidade_noun
